Date,Product_ID,Inventory
2020-01-31,PROD031,563
2020-01-31,PROD032,893
2020-01-31,PROD033,270
2020-01-31,PROD034,262
2020-01-31,PROD035,57
2020-01-31,PROD036,174
2020-01-31,PROD037,806
2020-01-31,PROD038,524
2020-01-31,PROD039,307
2020-01-31,PROD040,503
2020-02-01,PROD001,506
2020-02-01,PROD002,311
2020-02-01,PROD003,587
2020-02-01,PROD004,818
2020-02-01,PROD005,703
2020-02-01,PROD006,910
2020-02-01,PROD007,304
2020-02-01,PROD008,100
2020-02-01,PROD009,258
2020-02-01,PROD010,156
2020-02-01,PROD011,917
2020-02-01,PROD012,271
2020-02-01,PROD013,104
2020-02-01,PROD014,686
2020-02-01,PROD015,330
2020-02-01,PROD016,811
2020-02-01,PROD017,381
2020-02-01,PROD018,713
2020-02-01,PROD019,477
2020-02-01,PROD020,185
2020-02-01,PROD021,250
2020-02-01,PROD022,614
2020-02-01,PROD023,351
2020-02-01,PROD024,590
2020-02-01,PROD025,762
2020-02-01,PROD026,353
2020-02-01,PROD027,945
2020-02-01,PROD028,51
2020-02-01,PROD029,845
2020-02-01,PROD030,63
2020-02-01,PROD031,100
2020-02-01,PROD032,909
2020-02-01,PROD033,545
2020-02-01,PROD034,423
2020-02-01,PROD035,466
2020-02-01,PROD036,710
2020-02-01,PROD037,192
2020-02-01,PROD038,251
2020-02-01,PROD039,345
2020-02-01,PROD040,443
2020-02-02,PROD001,335
2020-02-02,PROD002,206
2020-02-02,PROD003,538
2020-02-02,PROD004,54
2020-02-02,PROD005,651
2020-02-02,PROD006,683
2020-02-02,PROD007,773
2020-02-02,PROD008,618
2020-02-02,PROD009,331
2020-02-02,PROD010,745
2020-02-02,PROD011,719
2020-02-02,PROD012,859
2020-02-02,PROD013,256
2020-02-02,PROD014,542
2020-02-02,PROD015,508
2020-02-02,PROD016,908
2020-02-02,PROD017,465
2020-02-02,PROD018,141
2020-02-02,PROD019,700
2020-02-02,PROD020,240
2020-02-02,PROD021,460
2020-02-02,PROD022,206
2020-02-02,PROD023,516
2020-02-02,PROD024,102
2020-02-02,PROD025,370
2020-02-02,PROD026,754
2020-02-02,PROD027,444
2020-02-02,PROD028,739
2020-02-02,PROD029,759
2020-02-02,PROD030,155
2020-02-02,PROD031,515
2020-02-02,PROD032,541
2020-02-02,PROD033,671
2020-02-02,PROD034,93
2020-02-02,PROD035,969
2020-02-02,PROD036,791
2020-02-02,PROD037,200
2020-02-02,PROD038,180
2020-02-02,PROD039,502
2020-02-02,PROD040,663
2020-02-03,PROD001,116
2020-02-03,PROD002,739
2020-02-03,PROD003,484
2020-02-03,PROD004,585
2020-02-03,PROD005,943
2020-02-03,PROD006,369
2020-02-03,PROD007,857
2020-02-03,PROD008,423
2020-02-03,PROD009,326
2020-02-03,PROD010,621
2020-02-03,PROD011,822
2020-02-03,PROD012,579
2020-02-03,PROD013,937
2020-02-03,PROD014,127
2020-02-03,PROD015,136
2020-02-03,PROD016,438
2020-02-03,PROD017,386
2020-02-03,PROD018,678
2020-02-03,PROD019,561
2020-02-03,PROD020,591
2020-02-03,PROD021,185
2020-02-03,PROD022,954
2020-02-03,PROD023,538
2020-02-03,PROD024,688
2020-02-03,PROD025,364
2020-02-03,PROD026,440
2020-02-03,PROD027,713
2020-02-03,PROD028,461
2020-02-03,PROD029,790
2020-02-03,PROD030,972
2020-02-03,PROD031,238
2020-02-03,PROD032,505
2020-02-03,PROD033,822
2020-02-03,PROD034,268
2020-02-03,PROD035,408
2020-02-03,PROD036,886
2020-02-03,PROD037,74
2020-02-03,PROD038,909
2020-02-03,PROD039,661
2020-02-03,PROD040,367
2020-02-04,PROD001,123
2020-02-04,PROD002,919
2020-02-04,PROD003,684
2020-02-04,PROD004,983
2020-02-04,PROD005,726
2020-02-04,PROD006,78
2020-02-04,PROD007,799
2020-02-04,PROD008,733
2020-02-04,PROD009,503
2020-02-04,PROD010,772
2020-02-04,PROD011,120
2020-02-04,PROD012,783
2020-02-04,PROD013,847
2020-02-04,PROD014,381
2020-02-04,PROD015,77
2020-02-04,PROD016,847
2020-02-04,PROD017,435
2020-02-04,PROD018,390
2020-02-04,PROD019,259
2020-02-04,PROD020,401
2020-02-04,PROD021,73
2020-02-04,PROD022,755
2020-02-04,PROD023,475
2020-02-04,PROD024,101
2020-02-04,PROD025,360
2020-02-04,PROD026,116
2020-02-04,PROD027,174
2020-02-04,PROD028,894
2020-02-04,PROD029,265
2020-02-04,PROD030,477
2020-02-04,PROD031,809
2020-02-04,PROD032,361
2020-02-04,PROD033,435
2020-02-04,PROD034,318
2020-02-04,PROD035,578
2020-02-04,PROD036,540
2020-02-04,PROD037,185
2020-02-04,PROD038,556
2020-02-04,PROD039,195
2020-02-04,PROD040,726
2020-02-05,PROD001,77
2020-02-05,PROD002,392
2020-02-05,PROD003,167
2020-02-05,PROD004,518
2020-02-05,PROD005,996
2020-02-05,PROD006,634
2020-02-05,PROD007,385
2020-02-05,PROD008,689
2020-02-05,PROD009,299
2020-02-05,PROD010,792
2020-02-05,PROD011,925
2020-02-05,PROD012,87
2020-02-05,PROD013,698
2020-02-05,PROD014,519
2020-02-05,PROD015,727
2020-02-05,PROD016,186
2020-02-05,PROD017,909
2020-02-05,PROD018,372
2020-02-05,PROD019,444
2020-02-05,PROD020,400
2020-02-05,PROD021,182
2020-02-05,PROD022,527
2020-02-05,PROD023,116
2020-02-05,PROD024,327
2020-02-05,PROD025,161
2020-02-05,PROD026,440
2020-02-05,PROD027,651
2020-02-05,PROD028,727
2020-02-05,PROD029,654
2020-02-05,PROD030,371
2020-02-05,PROD031,702
2020-02-05,PROD032,526
2020-02-05,PROD033,100
2020-02-05,PROD034,516
2020-02-05,PROD035,781
2020-02-05,PROD036,397
2020-02-05,PROD037,256
2020-02-05,PROD038,461
2020-02-05,PROD039,722
2020-02-05,PROD040,394
2020-02-06,PROD001,221
2020-02-06,PROD002,99
2020-02-06,PROD003,685
2020-02-06,PROD004,415
2020-02-06,PROD005,973
2020-02-06,PROD006,460
2020-02-06,PROD007,679
2020-02-06,PROD008,397
2020-02-06,PROD009,829
2020-02-06,PROD010,336
2020-02-06,PROD011,697
2020-02-06,PROD012,171
2020-02-06,PROD013,507
2020-02-06,PROD014,154
2020-02-06,PROD015,666
2020-02-06,PROD016,523
2020-02-06,PROD017,330
2020-02-06,PROD018,822
2020-02-06,PROD019,188
2020-02-06,PROD020,1000
2020-02-06,PROD021,748
2020-02-06,PROD022,830
2020-02-06,PROD023,685
2020-02-06,PROD024,439
2020-02-06,PROD025,269
2020-02-06,PROD026,102
2020-02-06,PROD027,786
2020-02-06,PROD028,817
2020-02-06,PROD029,438
2020-02-06,PROD030,631
2020-02-06,PROD031,252
2020-02-06,PROD032,811
2020-02-06,PROD033,316
2020-02-06,PROD034,982
2020-02-06,PROD035,627
2020-02-06,PROD036,578
2020-02-06,PROD037,411
2020-02-06,PROD038,132
2020-02-06,PROD039,765
2020-02-06,PROD040,628
2020-02-07,PROD001,437
2020-02-07,PROD002,112
2020-02-07,PROD003,596
2020-02-07,PROD004,364
2020-02-07,PROD005,348
2020-02-07,PROD006,520
2020-02-07,PROD007,695
2020-02-07,PROD008,124
2020-02-07,PROD009,266
2020-02-07,PROD010,169
2020-02-07,PROD011,122
2020-02-07,PROD012,645
2020-02-07,PROD013,398
2020-02-07,PROD014,320
2020-02-07,PROD015,919
2020-02-07,PROD016,586
2020-02-07,PROD017,380
2020-02-07,PROD018,219
2020-02-07,PROD019,145
2020-02-07,PROD020,823
2020-02-07,PROD021,189
2020-02-07,PROD022,142
2020-02-07,PROD023,186
2020-02-07,PROD024,277
2020-02-07,PROD025,342
2020-02-07,PROD026,782
2020-02-07,PROD027,935
2020-02-07,PROD028,657
2020-02-07,PROD029,429
2020-02-07,PROD030,876
2020-02-07,PROD031,716
2020-02-07,PROD032,837
2020-02-07,PROD033,631
2020-02-07,PROD034,509
2020-02-07,PROD035,645
2020-02-07,PROD036,469
2020-02-07,PROD037,694
2020-02-07,PROD038,199
2020-02-07,PROD039,484
2020-02-07,PROD040,819
2020-02-08,PROD001,999
2020-02-08,PROD002,744
2020-02-08,PROD003,656
2020-02-08,PROD004,935
2020-02-08,PROD005,584
2020-02-08,PROD006,757
2020-02-08,PROD007,359
2020-02-08,PROD008,906
2020-02-08,PROD009,407
2020-02-08,PROD010,176
2020-02-08,PROD011,282
2020-02-08,PROD012,719
2020-02-08,PROD013,791
2020-02-08,PROD014,687
2020-02-08,PROD015,614
2020-02-08,PROD016,377
2020-02-08,PROD017,938
2020-02-08,PROD018,405
2020-02-08,PROD019,804
2020-02-08,PROD020,77
2020-02-08,PROD021,900
2020-02-08,PROD022,883
2020-02-08,PROD023,120
2020-02-08,PROD024,924
2020-02-08,PROD025,393
2020-02-08,PROD026,292
2020-02-08,PROD027,879
2020-02-08,PROD028,632
2020-02-08,PROD029,582
2020-02-08,PROD030,220
2020-02-08,PROD031,918
2020-02-08,PROD032,898
2020-02-08,PROD033,265
2020-02-08,PROD034,311
2020-02-08,PROD035,676
2020-02-08,PROD036,137
2020-02-08,PROD037,58
2020-02-08,PROD038,945
2020-02-08,PROD039,322
2020-02-08,PROD040,201
2020-02-09,PROD001,859
2020-02-09,PROD002,461
2020-02-09,PROD003,110
2020-02-09,PROD004,236
2020-02-09,PROD005,196
2020-02-09,PROD006,502
2020-02-09,PROD007,538
2020-02-09,PROD008,216
2020-02-09,PROD009,575
2020-02-09,PROD010,717
2020-02-09,PROD011,922
2020-02-09,PROD012,219
2020-02-09,PROD013,430
2020-02-09,PROD014,862
2020-02-09,PROD015,973
2020-02-09,PROD016,905
2020-02-09,PROD017,194
2020-02-09,PROD018,735
2020-02-09,PROD019,593
2020-02-09,PROD020,659
2020-02-09,PROD021,142
2020-02-09,PROD022,836
2020-02-09,PROD023,981
2020-02-09,PROD024,909
2020-02-09,PROD025,931
2020-02-09,PROD026,437
2020-02-09,PROD027,803
2020-02-09,PROD028,220
2020-02-09,PROD029,475
2020-02-09,PROD030,593
2020-02-09,PROD031,103
2020-02-09,PROD032,291
2020-02-09,PROD033,571
2020-02-09,PROD034,414
2020-02-09,PROD035,820
2020-02-09,PROD036,967
2020-02-09,PROD037,320
2020-02-09,PROD038,912
2020-02-09,PROD039,301
2020-02-09,PROD040,558
2020-02-10,PROD001,583
2020-02-10,PROD002,790
2020-02-10,PROD003,740
2020-02-10,PROD004,800
2020-02-10,PROD005,687
2020-02-10,PROD006,132
2020-02-10,PROD007,221
2020-02-10,PROD008,588
2020-02-10,PROD009,881
2020-02-10,PROD010,778
2020-02-10,PROD011,302
2020-02-10,PROD012,338
2020-02-10,PROD013,65
2020-02-10,PROD014,544
2020-02-10,PROD015,549
2020-02-10,PROD016,742
2020-02-10,PROD017,877
2020-02-10,PROD018,623
2020-02-10,PROD019,363
2020-02-10,PROD020,875
2020-02-10,PROD021,531
2020-02-10,PROD022,982
2020-02-10,PROD023,915
2020-02-10,PROD024,118
2020-02-10,PROD025,174
2020-02-10,PROD026,922
2020-02-10,PROD027,148
2020-02-10,PROD028,793
2020-02-10,PROD029,763
2020-02-10,PROD030,989
2020-02-10,PROD031,238
2020-02-10,PROD032,875
2020-02-10,PROD033,145
2020-02-10,PROD034,674
2020-02-10,PROD035,363
2020-02-10,PROD036,327
2020-02-10,PROD037,301
2020-02-10,PROD038,664
2020-02-10,PROD039,262
2020-02-10,PROD040,102
2020-02-11,PROD001,977
2020-02-11,PROD002,83
2020-02-11,PROD003,1000
2020-02-11,PROD004,785
2020-02-11,PROD005,590
2020-02-11,PROD006,164
2020-02-11,PROD007,140
2020-02-11,PROD008,335
2020-02-11,PROD009,146
2020-02-11,PROD010,400
2020-02-11,PROD011,312
2020-02-11,PROD012,988
2020-02-11,PROD013,969
2020-02-11,PROD014,524
2020-02-11,PROD015,864
2020-02-11,PROD016,374
2020-02-11,PROD017,172
2020-02-11,PROD018,104
2020-02-11,PROD019,958
2020-02-11,PROD020,491
2020-02-11,PROD021,362
2020-02-11,PROD022,853
2020-02-11,PROD023,953
2020-02-11,PROD024,254
2020-02-11,PROD025,727
2020-02-11,PROD026,988
2020-02-11,PROD027,900
2020-02-11,PROD028,207
2020-02-11,PROD029,330
2020-02-11,PROD030,723
2020-02-11,PROD031,612
2020-02-11,PROD032,809
2020-02-11,PROD033,458
2020-02-11,PROD034,189
2020-02-11,PROD035,571
2020-02-11,PROD036,682
2020-02-11,PROD037,722
2020-02-11,PROD038,331
2020-02-11,PROD039,848
2020-02-11,PROD040,499
2020-02-12,PROD001,737
2020-02-12,PROD002,106
2020-02-12,PROD003,199
2020-02-12,PROD004,187
2020-02-12,PROD005,350
2020-02-12,PROD006,87
2020-02-12,PROD007,114
2020-02-12,PROD008,792
2020-02-12,PROD009,270
2020-02-12,PROD010,826
2020-02-12,PROD011,996
2020-02-12,PROD012,544
2020-02-12,PROD013,512
2020-02-12,PROD014,651
2020-02-12,PROD015,859
2020-02-12,PROD016,738
2020-02-12,PROD017,644
2020-02-12,PROD018,945
2020-02-12,PROD019,441
2020-02-12,PROD020,288
2020-02-12,PROD021,740
2020-02-12,PROD022,199
2020-02-12,PROD023,198
2020-02-12,PROD024,965
2020-02-12,PROD025,467
2020-02-12,PROD026,247
2020-02-12,PROD027,295
2020-02-12,PROD028,881
2020-02-12,PROD029,453
2020-02-12,PROD030,284
2020-02-12,PROD031,563
2020-02-12,PROD032,97
2020-02-12,PROD033,164
2020-02-12,PROD034,62
2020-02-12,PROD035,507
2020-02-12,PROD036,763
2020-02-12,PROD037,460
2020-02-12,PROD038,335
2020-02-12,PROD039,750
2020-02-12,PROD040,843
2020-02-13,PROD001,790
2020-02-13,PROD002,988
2020-02-13,PROD003,259
2020-02-13,PROD004,496
2020-02-13,PROD005,842
2020-02-13,PROD006,241
2020-02-13,PROD007,995
2020-02-13,PROD008,956
2020-02-13,PROD009,682
2020-02-13,PROD010,518
2020-02-13,PROD011,805
2020-02-13,PROD012,669
2020-02-13,PROD013,624
2020-02-13,PROD014,239
2020-02-13,PROD015,773
2020-02-13,PROD016,126
2020-02-13,PROD017,52
2020-02-13,PROD018,174
2020-02-13,PROD019,841
2020-02-13,PROD020,482
2020-02-13,PROD021,806
2020-02-13,PROD022,553
2020-02-13,PROD023,334
2020-02-13,PROD024,432
2020-02-13,PROD025,632
2020-02-13,PROD026,873
2020-02-13,PROD027,540
2020-02-13,PROD028,458
2020-02-13,PROD029,928
2020-02-13,PROD030,681
2020-02-13,PROD031,460
2020-02-13,PROD032,552
2020-02-13,PROD033,940
2020-02-13,PROD034,664
2020-02-13,PROD035,371
2020-02-13,PROD036,575
2020-02-13,PROD037,784
2020-02-13,PROD038,72
2020-02-13,PROD039,998
2020-02-13,PROD040,92
2020-02-14,PROD001,871
2020-02-14,PROD002,420
2020-02-14,PROD003,335
2020-02-14,PROD004,877
2020-02-14,PROD005,951
2020-02-14,PROD006,65
2020-02-14,PROD007,715
2020-02-14,PROD008,441
2020-02-14,PROD009,649
2020-02-14,PROD010,321
2020-02-14,PROD011,503
2020-02-14,PROD012,554
2020-02-14,PROD013,330
2020-02-14,PROD014,582
2020-02-14,PROD015,404
2020-02-14,PROD016,938
2020-02-14,PROD017,865
2020-02-14,PROD018,294
2020-02-14,PROD019,382
2020-02-14,PROD020,759
2020-02-14,PROD021,463
2020-02-14,PROD022,783
2020-02-14,PROD023,399
2020-02-14,PROD024,488
2020-02-14,PROD025,601
2020-02-14,PROD026,277
2020-02-14,PROD027,535
2020-02-14,PROD028,393
2020-02-14,PROD029,520
2020-02-14,PROD030,745
2020-02-14,PROD031,395
2020-02-14,PROD032,536
2020-02-14,PROD033,263
2020-02-14,PROD034,816
2020-02-14,PROD035,348
2020-02-14,PROD036,401
2020-02-14,PROD037,554
2020-02-14,PROD038,798
2020-02-14,PROD039,405
2020-02-14,PROD040,542
2020-02-15,PROD001,643
2020-02-15,PROD002,52
2020-02-15,PROD003,473
2020-02-15,PROD004,479
2020-02-15,PROD005,142
2020-02-15,PROD006,216
2020-02-15,PROD007,71
2020-02-15,PROD008,75
2020-02-15,PROD009,955
2020-02-15,PROD010,397
2020-02-15,PROD011,624
2020-02-15,PROD012,797
2020-02-15,PROD013,194
2020-02-15,PROD014,669
2020-02-15,PROD015,479
2020-02-15,PROD016,626
2020-02-15,PROD017,853
2020-02-15,PROD018,412
2020-02-15,PROD019,426
2020-02-15,PROD020,628
2020-02-15,PROD021,511
2020-02-15,PROD022,368
2020-02-15,PROD023,287
2020-02-15,PROD024,60
2020-02-15,PROD025,114
2020-02-15,PROD026,382
2020-02-15,PROD027,627
2020-02-15,PROD028,637
2020-02-15,PROD029,59
2020-02-15,PROD030,616
2020-02-15,PROD031,145
2020-02-15,PROD032,890
2020-02-15,PROD033,261
2020-02-15,PROD034,606
2020-02-15,PROD035,929
2020-02-15,PROD036,82
2020-02-15,PROD037,670
2020-02-15,PROD038,862
2020-02-15,PROD039,803
2020-02-15,PROD040,308
2020-02-16,PROD001,782
2020-02-16,PROD002,103
2020-02-16,PROD003,905
2020-02-16,PROD004,425
2020-02-16,PROD005,201
2020-02-16,PROD006,582
2020-02-16,PROD007,635
2020-02-16,PROD008,868
2020-02-16,PROD009,997
2020-02-16,PROD010,416
2020-02-16,PROD011,80
2020-02-16,PROD012,438
2020-02-16,PROD013,381
2020-02-16,PROD014,986
2020-02-16,PROD015,411
2020-02-16,PROD016,275
2020-02-16,PROD017,211
2020-02-16,PROD018,897
2020-02-16,PROD019,414
2020-02-16,PROD020,494
2020-02-16,PROD021,243
2020-02-16,PROD022,60
2020-02-16,PROD023,430
2020-02-16,PROD024,600
2020-02-16,PROD025,891
2020-02-16,PROD026,765
2020-02-16,PROD027,691
2020-02-16,PROD028,76
2020-02-16,PROD029,192
2020-02-16,PROD030,771
2020-02-16,PROD031,656
2020-02-16,PROD032,139
2020-02-16,PROD033,656
2020-02-16,PROD034,331
2020-02-16,PROD035,872
2020-02-16,PROD036,887
2020-02-16,PROD037,135
2020-02-16,PROD038,667
2020-02-16,PROD039,858
2020-02-16,PROD040,720
2020-02-17,PROD001,683
2020-02-17,PROD002,877
2020-02-17,PROD003,108
2020-02-17,PROD004,373
2020-02-17,PROD005,91
2020-02-17,PROD006,457
2020-02-17,PROD007,636
2020-02-17,PROD008,373
2020-02-17,PROD009,435
2020-02-17,PROD010,277
2020-02-17,PROD011,897
2020-02-17,PROD012,217
2020-02-17,PROD013,217
2020-02-17,PROD014,691
2020-02-17,PROD015,393
2020-02-17,PROD016,317
2020-02-17,PROD017,990
2020-02-17,PROD018,773
2020-02-17,PROD019,668
2020-02-17,PROD020,279
2020-02-17,PROD021,561
2020-02-17,PROD022,917
2020-02-17,PROD023,578
2020-02-17,PROD024,566
2020-02-17,PROD025,907
2020-02-17,PROD026,758
2020-02-17,PROD027,198
2020-02-17,PROD028,681
2020-02-17,PROD029,224
2020-02-17,PROD030,324
2020-02-17,PROD031,484
2020-02-17,PROD032,194
2020-02-17,PROD033,718
2020-02-17,PROD034,477
2020-02-17,PROD035,741
2020-02-17,PROD036,803
2020-02-17,PROD037,279
2020-02-17,PROD038,509
2020-02-17,PROD039,406
2020-02-17,PROD040,647
2020-02-18,PROD001,841
2020-02-18,PROD002,578
2020-02-18,PROD003,529
2020-02-18,PROD004,190
2020-02-18,PROD005,305
2020-02-18,PROD006,494
2020-02-18,PROD007,563
2020-02-18,PROD008,321
2020-02-18,PROD009,740
2020-02-18,PROD010,150
2020-02-18,PROD011,175
2020-02-18,PROD012,803
2020-02-18,PROD013,437
2020-02-18,PROD014,577
2020-02-18,PROD015,577
2020-02-18,PROD016,500
2020-02-18,PROD017,677
2020-02-18,PROD018,572
2020-02-18,PROD019,838
2020-02-18,PROD020,653
2020-02-18,PROD021,374
2020-02-18,PROD022,924
2020-02-18,PROD023,563
2020-02-18,PROD024,233
2020-02-18,PROD025,995
2020-02-18,PROD026,899
2020-02-18,PROD027,469
2020-02-18,PROD028,453
2020-02-18,PROD029,592
2020-02-18,PROD030,231
2020-02-18,PROD031,352
2020-02-18,PROD032,673
2020-02-18,PROD033,467
2020-02-18,PROD034,918
2020-02-18,PROD035,294
2020-02-18,PROD036,110
2020-02-18,PROD037,996
2020-02-18,PROD038,137
2020-02-18,PROD039,65
2020-02-18,PROD040,356
2020-02-19,PROD001,745
2020-02-19,PROD002,770
2020-02-19,PROD003,371
2020-02-19,PROD004,769
2020-02-19,PROD005,787
2020-02-19,PROD006,848
2020-02-19,PROD007,399
2020-02-19,PROD008,835
2020-02-19,PROD009,162
2020-02-19,PROD010,401
2020-02-19,PROD011,91
2020-02-19,PROD012,153
2020-02-19,PROD013,627
2020-02-19,PROD014,713
2020-02-19,PROD015,546
2020-02-19,PROD016,680
2020-02-19,PROD017,832
2020-02-19,PROD018,652
2020-02-19,PROD019,665
2020-02-19,PROD020,627
2020-02-19,PROD021,531
2020-02-19,PROD022,117
2020-02-19,PROD023,723
2020-02-19,PROD024,860
2020-02-19,PROD025,296
2020-02-19,PROD026,547
2020-02-19,PROD027,515
2020-02-19,PROD028,380
2020-02-19,PROD029,80
2020-02-19,PROD030,139
2020-02-19,PROD031,506
2020-02-19,PROD032,677
2020-02-19,PROD033,963
2020-02-19,PROD034,930
2020-02-19,PROD035,591
2020-02-19,PROD036,427
2020-02-19,PROD037,711
2020-02-19,PROD038,98
2020-02-19,PROD039,492
2020-02-19,PROD040,237
2020-02-20,PROD001,366
2020-02-20,PROD002,524
2020-02-20,PROD003,752
2020-02-20,PROD004,109
2020-02-20,PROD005,516
2020-02-20,PROD006,416
2020-02-20,PROD007,455
2020-02-20,PROD008,627
2020-02-20,PROD009,636
2020-02-20,PROD010,238
2020-02-20,PROD011,714
2020-02-20,PROD012,62
2020-02-20,PROD013,865
2020-02-20,PROD014,796
2020-02-20,PROD015,897
2020-02-20,PROD016,317
2020-02-20,PROD017,641
2020-02-20,PROD018,500
2020-02-20,PROD019,850
2020-02-20,PROD020,947
2020-02-20,PROD021,160
2020-02-20,PROD022,269
2020-02-20,PROD023,966
2020-02-20,PROD024,578
2020-02-20,PROD025,604
2020-02-20,PROD026,73
2020-02-20,PROD027,380
2020-02-20,PROD028,577
2020-02-20,PROD029,729
2020-02-20,PROD030,596
2020-02-20,PROD031,627
2020-02-20,PROD032,708
2020-02-20,PROD033,931
2020-02-20,PROD034,202
2020-02-20,PROD035,188
2020-02-20,PROD036,446
2020-02-20,PROD037,998
2020-02-20,PROD038,743
2020-02-20,PROD039,388
2020-02-20,PROD040,271
2020-02-21,PROD001,913
2020-02-21,PROD002,420
2020-02-21,PROD003,494
2020-02-21,PROD004,493
2020-02-21,PROD005,848
2020-02-21,PROD006,991
2020-02-21,PROD007,145
2020-02-21,PROD008,825
2020-02-21,PROD009,672
2020-02-21,PROD010,211
2020-02-21,PROD011,188
2020-02-21,PROD012,519
2020-02-21,PROD013,947
2020-02-21,PROD014,383
2020-02-21,PROD015,536
2020-02-21,PROD016,870
2020-02-21,PROD017,588
2020-02-21,PROD018,572
2020-02-21,PROD019,344
2020-02-21,PROD020,486
2020-02-21,PROD021,988
2020-02-21,PROD022,920
2020-02-21,PROD023,419
2020-02-21,PROD024,999
2020-02-21,PROD025,108
2020-02-21,PROD026,291
2020-02-21,PROD027,607
2020-02-21,PROD028,749
2020-02-21,PROD029,180
2020-02-21,PROD030,238
2020-02-21,PROD031,787
2020-02-21,PROD032,729
2020-02-21,PROD033,488
2020-02-21,PROD034,278
2020-02-21,PROD035,454
2020-02-21,PROD036,226
2020-02-21,PROD037,463
2020-02-21,PROD038,593
2020-02-21,PROD039,389
2020-02-21,PROD040,341
2020-02-22,PROD001,986
2020-02-22,PROD002,729
2020-02-22,PROD003,870
2020-02-22,PROD004,936
2020-02-22,PROD005,414
2020-02-22,PROD006,84
2020-02-22,PROD007,559
2020-02-22,PROD008,475
2020-02-22,PROD009,150
2020-02-22,PROD010,266
2020-02-22,PROD011,851
2020-02-22,PROD012,146
2020-02-22,PROD013,144
2020-02-22,PROD014,144
2020-02-22,PROD015,108
2020-02-22,PROD016,238
2020-02-22,PROD017,806
2020-02-22,PROD018,679
2020-02-22,PROD019,833
2020-02-22,PROD020,335
2020-02-22,PROD021,963
2020-02-22,PROD022,458
2020-02-22,PROD023,230
2020-02-22,PROD024,893
2020-02-22,PROD025,589
2020-02-22,PROD026,599
2020-02-22,PROD027,957
2020-02-22,PROD028,560
2020-02-22,PROD029,401
2020-02-22,PROD030,712
2020-02-22,PROD031,813
2020-02-22,PROD032,409
2020-02-22,PROD033,633
2020-02-22,PROD034,125
2020-02-22,PROD035,328
2020-02-22,PROD036,771
2020-02-22,PROD037,98
2020-02-22,PROD038,58
2020-02-22,PROD039,233
2020-02-22,PROD040,516
2020-02-23,PROD001,363
2020-02-23,PROD002,971
2020-02-23,PROD003,777
2020-02-23,PROD004,806
2020-02-23,PROD005,85
2020-02-23,PROD006,502
2020-02-23,PROD007,297
2020-02-23,PROD008,661
2020-02-23,PROD009,915
2020-02-23,PROD010,221
2020-02-23,PROD011,791
2020-02-23,PROD012,443
2020-02-23,PROD013,293
2020-02-23,PROD014,777
2020-02-23,PROD015,993
2020-02-23,PROD016,550
2020-02-23,PROD017,791
2020-02-23,PROD018,997
2020-02-23,PROD019,344
2020-02-23,PROD020,108
2020-02-23,PROD021,568
2020-02-23,PROD022,942
2020-02-23,PROD023,616
2020-02-23,PROD024,253
2020-02-23,PROD025,575
2020-02-23,PROD026,535
2020-02-23,PROD027,889
2020-02-23,PROD028,812
2020-02-23,PROD029,497
2020-02-23,PROD030,906
2020-02-23,PROD031,972
2020-02-23,PROD032,576
2020-02-23,PROD033,315
2020-02-23,PROD034,195
2020-02-23,PROD035,870
2020-02-23,PROD036,235
2020-02-23,PROD037,680
2020-02-23,PROD038,993
2020-02-23,PROD039,692
2020-02-23,PROD040,258
2020-02-24,PROD001,611
2020-02-24,PROD002,327
2020-02-24,PROD003,700
2020-02-24,PROD004,415
2020-02-24,PROD005,299
2020-02-24,PROD006,843
2020-02-24,PROD007,859
2020-02-24,PROD008,572
2020-02-24,PROD009,58
2020-02-24,PROD010,964
2020-02-24,PROD011,802
2020-02-24,PROD012,515
2020-02-24,PROD013,805
2020-02-24,PROD014,569
2020-02-24,PROD015,676
2020-02-24,PROD016,137
2020-02-24,PROD017,564
2020-02-24,PROD018,163
2020-02-24,PROD019,451
2020-02-24,PROD020,199
2020-02-24,PROD021,78
2020-02-24,PROD022,594
2020-02-24,PROD023,570
2020-02-24,PROD024,88
2020-02-24,PROD025,164
2020-02-24,PROD026,522
2020-02-24,PROD027,456
2020-02-24,PROD028,504
2020-02-24,PROD029,254
2020-02-24,PROD030,666
2020-02-24,PROD031,718
2020-02-24,PROD032,150
2020-02-24,PROD033,632
2020-02-24,PROD034,617
2020-02-24,PROD035,665
2020-02-24,PROD036,494
2020-02-24,PROD037,1000
2020-02-24,PROD038,970
2020-02-24,PROD039,66
2020-02-24,PROD040,891
2020-02-25,PROD001,811
2020-02-25,PROD002,702
2020-02-25,PROD003,475
2020-02-25,PROD004,840
2020-02-25,PROD005,770
2020-02-25,PROD006,957
2020-02-25,PROD007,495
2020-02-25,PROD008,304
2020-02-25,PROD009,691
2020-02-25,PROD010,726
2020-02-25,PROD011,439
2020-02-25,PROD012,993
2020-02-25,PROD013,431
2020-02-25,PROD014,754
2020-02-25,PROD015,591
2020-02-25,PROD016,856
2020-02-25,PROD017,859
2020-02-25,PROD018,247
2020-02-25,PROD019,707
2020-02-25,PROD020,455
2020-02-25,PROD021,117
2020-02-25,PROD022,745
2020-02-25,PROD023,306
2020-02-25,PROD024,89
2020-02-25,PROD025,273
2020-02-25,PROD026,116
2020-02-25,PROD027,194
2020-02-25,PROD028,155
